1004.02617455 38
2004.88209724 264
3009.08708572 291
4010.86711884 271
5013.30113411 262
6015.52700996 248
7019.26517487 233
8021.01898193 217
9022.24898338 210
10026.8790722 191
11029.843092 176
12032.6499939 172
13033.5950851 161
14035.4299545 151
15037.0550156 146
16040.5721664 139
17042.0501232 132
18045.386076 127
19051.623106 123
20057.5580597 119
21068.0561066 116
22069.0259933 112
23073.9090443 108
24079.0350437 106
25085.3841305 104
26093.7459469 102
27097.6371765 99
28099.5070934 97
29106.9879532 96
30108.7610722 93
31114.5460606 92
32117.287159 90
33128.8249493 90
34130.4421425 87
35135.5211735 87
36135.9491348 86
37139.1601562 84
38148.0209827 83
39153.427124 83
40156.2950611 81
41163.4430885 81
42169.7621346 79
43174.8180389 78
44185.9540939 77
45194.3850517 77
46197.781086 75
47210.3879452 74
48217.3681259 74
49228.0659676 72
50231.3821316 71
51240.3681278 71
52253.9861202 69
53257.4419975 69
54271.5959549 68
55272.6950645 67
56282.7830315 66
57286.5300179 66
58294.3480015 65
59306.96702 65
60312.0751381 64
61325.0801563 64
62336.5080357 63
63340.2271271 62
64340.3329849 62
65344.0511227 61
66352.0989418 61
67366.3830757 60
68367.2630787 59
69370.4531193 59
70370.8519936 59
71381.729126 59
72384.6371174 58
73397.0551491 57
74408.0150127 57
75427.834034 57
76440.8040047 57
77449.9130249 56
78467.8981304 55
79478.4221649 55
80494.8511124 55
81509.1481209 54
82525.8729458 54
83528.7120342 53
84544.1730022 53
85559.4489574 53
86565.6881332 51
87566.3199425 52
88571.860075 51
89587.7170563 52
90594.8829651 51
91600.4650593 51
92614.8240566 51
93627.395153 49
94635.3521347 50
95644.5450783 49
96650.3281593 49
97670.3531742 49
98678.3471107 48
99686.0170364 48
100701.476097 48
101710.621119 47
102728.161097 47
103746.999979 48
104769.278049 47
105772.354126 47
106783.697128 46
107798.380136 46
108803.625107 45
109825.504065 45
110834.213972 45
111846.894979 45
112865.725994 45
113876.266956 44
114883.023977 44
115885.512114 43
116885.945082 43
117895.25795 43
118905.75099 43
119913.905144 43
120923.665047 42
121931.549072 42
122953.098059 42
123967.590094 42
124988.850117 42
125991.021156 41
126994.827032 41
127999.789 41
129007.183075 40
130032.731056 41
131039.039135 40
132052.042961 40
133077.572107 40
134096.363068 40
135120.821953 40
136129.337072 39
137151.554108 39
138172.584057 39
139192.129135 39
140194.861174 38
141199.164152 38
142207.285166 38
143221.421957 38
144234.205008 38
145234.284163 37
146259.21011 38
147264.842987 37
148275.906086 37
149294.564009 37
150318.686962 37
151340.428114 37
152343.533993 36
153350.353003 36
154356.929064 36
155360.805988 35
156383.70204 36
157410.071135 36
158414.718151 35
159425.233126 35
160433.058023 35
161458.026171 35
162476.593971 35
163501.656055 35
164505.491018 34
165534.404993 35
166564.399958 35
167577.360153 34
168580.983162 33
169596.63415 34
170607.123137 33
171633.131027 34
172638.07416 33
173643.929005 33
174647.222996 33
175652.780056 32
176661.370993 32
177666.370153 32
178698.075056 33
179703.289032 32
180714.332104 32
181715.572119 32
182720.436096 32
183726.099014 32
184733.144045 32
185741.713047 32
186764.260054 32
187776.750088 32
188806.738138 32
189807.723045 32
190820.492983 32
191827.862978 31
192858.679056 32
193863.676071 31
194865.074158 31
195871.17815 31
196904.719114 31
197917.25111 31
198944.666147 31
199967.97204 31
200970.023155 30
201970.322132 30
202973.42205 30
204005.45907 31
205010.559082 30
206015.934944 30
207023.22197 30
208048.867941 30
209077.327013 30
210101.470947 30
211121.345043 30
212149.883032 30
213193.246126 30
214226.578951 30
215243.519068 29
216262.959003 29
217280.393124 29
218288.47599 29
219316.614151 29
220317.204952 28
221326.102018 28
222346.658945 29
223346.812963 28
224382.32708 29
225383.485079 28
226408.951998 29
227414.603949 28
228429.203033 28
229454.63109 28
230472.037077 28
231488.439083 28
232510.446072 28
233530.831099 28
234565.057039 28
235584.516048 28
236589.71405 27
237603.417158 27
238611.315012 27
239620.85104 27
240649.876118 27
241661.715984 27
242681.727171 27
243701.46513 27
244718.513966 27
245745.903015 27
246769.329071 27
247801.805973 27
248826.656103 27
249864.592075 27
250872.410059 26
251881.994009 26
252894.520044 26
253903.17297 26
254924.55411 26
255937.021017 26
256964.158058 26
257980.407 26
259006.443977 26
260035.652161 26
261070.281982 26
262109.136105 26
263136.294127 26
264137.315035 25
265145.446062 25
266145.545959 25
267157.957077 25
268194.177151 26
269194.988966 25
270213.411093 25
271237.390041 25
272246.114969 25
273269.225121 25
274281.706095 25
275308.210135 25
276308.398962 24
277329.823017 25
278365.108013 25
279399.995089 25
280403.352022 24
281438.043118 25
282440.191984 24
283440.69314 24
284449.198008 24
285485.342979 25
286495.913982 24
287510.632992 24
288524.286985 24
289547.263145 24
290573.68207 24
291591.298103 24
292620.522022 24
293651.019096 24
294667.63401 24
295703.371048 24
296740.751982 24
297769.351959 24
298797.796965 24
299835.73699 24
300840.574026 23
301844.198942 23
302851.030111 23
303857.864141 23
304874.210119 23
305882.745028 23
306892.126083 23
307906.706095 23
308922.724962 23
309937.127113 23
310952.759981 23
311977.375031 23
312999.073029 23
314025.606155 23
315062.551975 23
316077.91996 23
317112.825155 23
318151.855946 23
319188.472033 23
320229.676962 23
321277.059078 23
322302.634001 23
323352.558136 23
324394.482136 23
325405.313969 22
326413.403034 22
327457.672119 23
328489.668131 24
329536.117077 23
330555.747986 22
331582.429171 22
332613.61599 22
333622.463942 22
334645.373106 22
335678.806067 22
336709.676027 22
337745.280981 22
338787.955999 22
339826.189041 22
340857.81908 22
341858.767986 21
342904.973984 22
343909.301996 21
344910.081148 21
345928.768158 21
346976.89414 22
348021.682024 22
349070.180178 22
350079.023123 21
351089.956045 21
352106.877089 21
353118.427992 21
354129.194975 21
355146.723986 21
356162.943125 21
357186.395168 21
358212.026119 21
359244.557142 21
360275.436163 21
361308.403969 21
362342.416048 21
