#instance/time to receive enough replies
0 635.355949402
100 5.59496879578
200 5.16295433044
300 5.75399398804
400 4.92596626282
500 5.58876991272
600 5.76210021973
700 5.60808181763
800 5.41186332703
900 5.87201118469
1000 6.51383399963
1100 5.33199310303
1200 6.15191459656
1300 5.53798675537
1400 7.36308097839
1500 5.47409057617
1600 5.93495368958
1700 7.47489929199
1800 6.33788108826
1900 6.26111030579
2000 5.85699081421
2100 5.4988861084
2200 5.60092926025
2300 5.34296035767
2400 5.3288936615
2500 5.15699386597
2600 6.68001174927
2700 5.45406341553
2800 5.51509857178
2900 6.09087944031
3000 6.0088634491
3100 5.93280792236
3200 6.81900978088
3300 5.695104599
3400 6.02793693542
3500 5.18417358398
3600 5.89895248413
3700 6.63900375366
3800 2021.57592773
3900 5.89179992676
4000 5.37896156311
4100 5.44404983521
4200 9.78302955627
4300 5.695104599
4400 2045.47905922
4500 5.784034729
4600 8.08596611023
4700 5.67603111267
4800 6.12092018127
4900 5.48791885376
5000 5.64908981323
5100 5.97596168518
5200 5.37919998169
5300 6.92486763
5400 4.84991073608
5500 5.6619644165
5600 6.06203079224
5700 5.83004951477
5800 5.55014610291
5900 6.68692588806
6000 6.4971446991
6100 5.61094284058
6200 5.56206703186
6300 5.88893890381
6400 6.1469078064
6500 6.70099258423
6600 5.81908226013
6700 7.13706016541
6800 6.22987747192
6900 5.61308860779
7000 5.53202629089
7100 6.24489784241
7200 5.01012802124
7300 5.85889816284
7400 2023.17714691
7500 5.06711006165
7600 6.26015663147
7700 5.69701194763
7800 11.1260414124
7900 4.93502616882
8000 7.54284858704
8100 2022.80902863
8200 5.04112243652
8300 5.44095039368
8400 5.86795806885
8500 5.56993484497
8600 5.9609413147
8700 5.94210624695
8800 8.09717178345
8900 5.29217720032
9000 5.59401512146
9100 5.57494163513
9200 7.46989250183
9300 7.06195831299
9400 7.25889205933
9500 5.74088096619
9600 5.74612617493
9700 6.73794746399
9800 5.7680606842
9900 8.91709327698
10000 5.58185577393
10100 5.44190406799
10200 5.9289932251
10300 7.65609741211
10400 5.61189651489
10500 6.03699684143
10600 5.81693649292
10700 6.14094734192
10800 6.0830116272
10900 5.95211982727
11000 5.92303276062
11100 6.58583641052
11200 6.23321533203
11300 5.15604019165
11400 6.38604164124
11500 6.04009628296
11600 5.70106506348
11700 5.25188446045
11800 5.71298599243
11900 5.7270526886
12000 8.02493095398
12100 5.71608543396
12200 5.2502155304
12300 5.48911094666
12400 7.35402107239
12500 5.68199157715
12600 6.03294372559
12700 6.67595863342
12800 6.53910636902
12900 5.16986846924
13000 6.11996650696
13100 5.61118125916
13200 6.66809082031
13300 2023.58698845
13400 6.00099563599
13500 5.47194480896
13600 5.27691841125
13700 5.18202781677
13800 6.36720657349
13900 6.32286071777
14000 6.47401809692
14100 5.81502914429
14200 6.42108917236
14300 5.22184371948
14400 6.84905052185
14500 5.52201271057
14600 5.215883255
14700 6.18505477905
14800 6.08491897583
14900 7.24291801453
15000 6.47687911987
15100 5.55491447449
15200 6.06608390808
15300 5.73015213013
15400 5.45787811279
15500 5.20801544189
15600 5.91897964478
15700 5.40494918823
15800 5.30099868774
15900 5.30910491943
16000 5.73205947876
16100 12.1631622314
16200 6.24012947083
16300 8.2368850708
16400 6.16312026978
16500 6.23989105225
16600 7.43508338928
16700 5.64694404602
16800 6.02102279663
16900 5.82790374756
17000 5.82385063171
17100 6.14213943481
17200 6.06513023376
17300 5.2649974823
17400 5.52010536194
17500 5.77306747437
17600 7.10701942444
17700 6.16407394409
17800 6.65521621704
17900 5.46979904175
18000 5.35917282104
18100 5.23805618286
18200 5.3699016571
18300 6.52503967285
18400 5.91015815735
18500 6.17098808289
18600 5.36584854126
18700 7.00807571411
18800 6.01387023926
18900 5.51605224609
19000 6.16979598999
19100 5.4669380188
19200 5.44404983521
19300 5.36608695984
19400 6.07705116272
19500 5.450963974
19600 5.8000087738
19700 5.13887405396
19800 6.04486465454
19900 5.17916679382
20000 5.85103034973
20100 5.44285774231
20200 7.19809532166
20300 5.30505180359
20400 5.64908981323
20500 5.51509857178
20600 6.35695457458
20700 5.63192367554
20800 5.4931640625
20900 5.80620765686
21000 4.79888916016
21100 5.59091567993
21200 5.49983978271
21300 5.80286979675
